reviewId,content;;
081b0396-49a6-4563-a6b3-af2955588493,transaksi sering kali gantung;;
"bd10dcea-ba79-48b5-ab79-27789c3c9652,""transaksi lama, tidak secepat e wallet lainnya. terpaksa pake ovo untuk kerja. aplikasi jelek pada masa ini""";;
"b9e2c921-112d-48b6-843c-99780990b267,""parah asli,uang di tahan,proses lama chat cs setengah mati nungguin nya fitur parah,NGAPAIN KALIAN KOLABORASI SAMA TIKTOK KALAU FITUR KALIAN JELEK ASLI KECEWA GUA""";;
"60cbbdc7-7611-4e40-b01f-43075925a59b,""beli saldo driver uangnya tertahan nunggu 24 jam, seharusnya kalau ada gangguan saldo langsung dikembalikan seperti aplikasi DANA. Akibatnya susah dapat orderan karena saldo tidak cukup, sudah 2 kali kejadian, nyusahin orang saja. Bintangnya saya kurangi 1""";;
73e17fe0-39b7-4f6b-86f1-dc97ffbffdc9,gak ush bikin ewalet kalau gak bisa tf;;
9fe7feba-3708-4f0c-8dc4-d5b0cbd3d82d,terimakasih;;
"a98f4b2e-53cb-493d-9729-06335f122927,""gimanasih beli token listrik udah 24j lebih msih z muter diproses,,,hrusnya uangnya dibalikin lg,,,ini msih proses terus,,, jd kapok beli lg disini,,,, gk bakal transaksi apa² lg disini bkin kapok""";;
2ba482ff-314c-4084-b5b9-1d9178fddf3c,Kenapa Ovo Selalu Bermasalah. dulu salah Transper saldo Tidak kembali. kemarin Beli Saldo Token Listrik Sudah lebih 24 jam tidak berhasil dan saldo juga tidak kembali. Mana Nomor Oprator yang bisa terhubung?;;
f9e73858-978b-4330-aaba-ef8b9633b0db,biaya topup mahal.... biaya topup driver juga mahal... tapi gangguan gak kelar2... lama banget proses topup driver... mudah2an cepat putus kerja sama dgn grab biar gak dzolim ke driver... biaya transaksi mahal.. tapi pelayanan lelet;;
"9de269d5-3a35-419d-b250-c8e06dd86ab1,""Aplikasi binatang , gilirang potong saldo cepet bgt , giliran posesnya super lambat ,, 2x top up saldo driver grab lewat ovo gk masuk² uang dah kepotong emang binatang""";;
"8bce87e9-aa47-4779-86d7-7a2820161740,""gak ada call centernya klo gangguan, payah""";;
02774474-4d9a-4b8e-8df3-c853ab19dc78,Memudahkan dalam urusan ....transaksi;;
"1a5700ca-0a4d-4f95-9640-fb4767c9cb33,""no akun ovo saya sudah lupa dan email nya, karena hp di curi/hilang, mau buat akun ovo dan cara upgrade nya bagai mana""";;
ce91c48a-8cdd-4811-9a25-6f2b04dbad3e,Aplikasi rusak;;
"3ca3c51b-25f1-4afc-b7f4-c35bf3aaa62d,""top up saldo mengemudi grab driver 2x gak kluar Kode Voucher nya, kata nya 24 jam di kembali kan saldo tetapi gak ada sama sekali kebijakannya""";;
651be7aa-bafd-44a8-b605-fef1d2acfa6b,jangan pernah pakai aplikasi ini buat beli pulsa dll. eror nya parah. saldo gak balik2. call center tidak ada. cs email yg balas bott.;;
"8fe46b02-e03c-40a7-be76-6c4f645c77d0,""ovo penipu an, masa di suruh isi saldo dan biar jdi premium tapi malah nggk di premium in. maalah saldo kita kepotong, dan ovo kita nggak premium. gimna ceritanya klo begtu""";;
dce9bdba-b47d-484d-96f5-c5b7225e5fa0,ovo makin kesini makin gk jelas. saldo sudah di ambil tapi transaksi terus di proses. ini udah yg ketiga jali nya duit ggue di telen sama aplikasi ovo gk jelas. kalau bukan karna grab driver. udah gk bakal pake oco lagi. ngerugiin. aplikadi gk guna;;
b45ba25b-4dba-4e18-a960-2cced18595e6,kenapa setiap mau bayar qr code bermasalah sih? kan duitnya masih sisa lumayan buat jajan gak jelas bgt udah upgrade tetep aja begitu;;
0c36e001-c435-4a90-9c56-e7e9fe0bf7cc,Aplikasi ter'tolol tiap transaksi pending terus masalah sebelum nya blm beres transaksi baru pending lagi saldo sudah ke potong... Tolol banget;;
"cd6b805a-569e-4f70-8fc6-a7f7b76fe250,""saya top up grab driver, transaksi di proses terus, saldo kepotong baru tidak ada tanggung jawab cs nya,""";;
b4c08bac-b2c0-4594-8de3-a2669f919ec1,harusnya ovo ini jika no lama di kaitkan ke akun googel.meskipun di ganti no na harusnya data nya masih ada di email.akun saya di pake sama orang yang tidak bertanggung jawab no nya di ganti.tapi email nya masih ada dalam hp saya yang baru;;
"d00bf7ec-d558-47cc-9c3b-dbba205f68a9,""aplikasi sring eror, mau top up ke saldo driver memproses trs dan saldo udh kepotong, smoga aja saldo bisa kembali""";;
f93a965f-a037-4a46-8cf1-7c38f4c28148,aplikasinya sangat bagus;;
"95206c3b-a891-4e7e-a92f-8b6bf55f5f20,""mau top up saldo driver nga masuk"""" di suruh nunggu 1x24 jam, ini saldo buat kerja padahal, udah gitu nga bisa di batalin lagi, ampun dah""";;
"6c41b740-68f0-44b8-b0c4-a2cbe4d1bc3a,""Tiap melakukan transaksi apapun selalu lambat, giliran di isi saldo cepet masuknya. aplikasinya cacat""";;
"374bb6ae-43c2-4347-8041-08dc6f6e1ffd,""tranfer dan pembayaran sering gagal, customer service gak nyelesain permasalahan. dan customer service sabtu minggu libur wkwk kalau kekurangan karyawan cari lagi ya kak masa bergerak dibidang jasa dan pelayanan sabtu minggu libur juga""";;
"ef7e3d6d-b908-4d98-8d2c-d3d8e27327e6,""Sangat lamban , pembelian token status sedang proses transaksi sudah lebih dari 1x24 jam, segera kembalikan saldony pusat bantuan layanan PLN token tidak jelas, tidak muncul pelayanan pusat bantuanya""";;
4207f7eb-d021-4fd2-a547-6880986b83f7,kecewa sm Ovo Isi Saldo Pengemudi Grab 200 ribu sampai 1 jam belum masuk. transfer uang dari Ovo ke bank BRI jg sdh 3 hari ngk masuk uangku. kecewa tkut uangku jd hilang;;
"ecca641d-5ec5-4b1f-a74f-5d32717c70e4,""di kasih bintang 1 dulu, udah kesekian kalinya transaksi ke pending lagi... jadi terhambat kesemua""";;
"85819f95-3c54-4211-9e1b-0f2ef9207087,""ovo sekarang lg eror,sudah top up tapi brlum masuk""";;
03c56527-dc58-456c-bcfa-97b0a88235ac,ok;;
9b35c395-f388-4b84-bc8e-218cdbb48f1f,kenapa ia ovo ini sering gangguan .. gara gara gangguan saldonya gak bisa update tapi duitnya diambil;;
"05701b2f-85fe-4a41-afd8-e5e0e25975cd,""mau top up grab driver dah sampai 2hr gak terkirim dan sedang dalam prose sedang dalam proses kok sampai 2hr saldo ovo sudah berkurang, saldo driver gak tambah busuk amat""";;
1f2fd689-b7e4-4dc0-a08f-f55af628a56c,sering pending....lbh bagus yg laen;;
0ae3e8c4-0c2d-4ffd-931e-a30d8471f218,saya top aplikasi grab malah GK masuk.kode nya GK kluar. mulai kmren Sampek skg GK bsa kerja gara gara GK DA saldo;;
"b4a19c9b-cbd7-4c29-a8fd-6ee9499e9e4f,""Aplikasi Yang paling Cacat sejauh ini kalau soal Dompet digital, Transfer nya lama, lemot, Beli token listrik, tapi muncul token nya baru berjam-jam kemudian, saran ku jangan kalian gunain Aplikasi Tolol ini buat simpan uang kalian ataupun Transaksi, cacat parah emang Manajemen Aplikasinya.👎🏻""";;
0b9d9069-3b3b-4624-8e8f-c4d168aee8c5,aplikasi sangat membantu;;
94003d1e-598e-4f9d-af52-e4d9533617dc,aplikasi ga da mutu.. proses pembelian lama bener;;
"bd5cac50-d34c-465f-81b8-46ee80788458,""top up saldo driver grab nggak bisa masuk , suruh nunggu 24 jam""";;
"18f016ef-d1c0-4b36-a9cd-ffeb2c5cfd10,""aplikasi nya mengecewakan... angsuran yang di bayar perhari 28,993...tapi kenyataannya berbeda tidak sesuai dengan perjanjian... nyimpen saldo sebesar 50 rb atau sampai 80 rb hilang semua di tarik sama aplikasi ini..hati hati buat pengguna baru atau pengguna lama.""";;
a4586051-c401-4b18-8a61-f8470a95b9d0,biaya administrasi yah gede;;
"d5465fe6-50bd-4a46-835a-0b5f3cc8548a,""top up grab driver dari jam 1 malam sampai jam 11 siang kok sedang di proses saja,itu buat kerja woy. mana saldo udah kepotong lagi""";;
"28db7d92-2ac9-462b-9dd8-598a0076c432,""cs lama respone,pelayanan buruk.""";;
289d4cc7-d4a7-4265-8fff-db91a3ad18d4,hp gue ilang pas mau ganti no malah banyak masalah;;
"e396cd9a-e255-41f6-a30f-a2689f88d1c5,""prosesnya lama sekali untuk topup, bisa memakan waktu berjam-jam""";;
b881397b-fc10-4cab-bc9e-b1baf7ef4d48,gabisa masuk ovo;;
"73e536e7-b976-4290-8d87-f141ac35b258,""geje bet ni apk mau reset pw, malah memuat Mulu dah 7 hari""";;
54f43047-a1e3-4d0d-8fbb-74a4e8a312b2,listrik abis..pas pembyaran lama masih di proses...mana gak bisa di batalkan;;
8324a27a-b1aa-4218-bf17-55686c2cf311,baik;;
dd379e3a-3c26-4801-bcff-266c8d81be84,kode verifikasi nya mana;;
"8318c940-9044-4efb-8a51-d2c8f0ff8920,""Sy pemakai OVO setia sangat amat senang dgn perlakuan dan respon CS OVO untuk menanggapi permasalahan saya, dan saya sangat amat senang respon dan penyelesaian masalah -+ 24 jam permasalahan saya sudah clear, Trimakasih CS OVO""";;
af1a4330-16a4-42a5-8218-045420151518,gak bermanfaat sama sekali gak bisa transafer;;
"db4cab1b-0453-43d7-b4e1-404506335e7d,""apk banyak potongan. dari gopay biaya admin 1000, sampe ke ovo di potong lagi 2000.""";;
1582db16-8abf-4e85-ad78-891b448db0b4,tidak bisa login ada keterangan update.. parahnya ketika update muncul keterangan uninstal aplikasi..;;
"4b66d028-e2dc-440b-9223-ccdd9e667b3c,""mau upgrade saja ribet gk bisa bisa, uang tertahan gk bisa ditransfer, mau masuk log in lagi gk bisa2, mau reset kode pin gk bisa, parah. Untuk pengalaman yang lain lebih baik pake aplikasi yg lain saja. karena setelah trlfon CS juga tidak membantu""";;
77c88dde-1788-498b-955d-95a583c5e335,aplikasi makin kesini makin ngebug aja heran 😂;;
9a6fbbbf-f615-489f-a4b2-e3e2065876fb,membantu;;
"0d4ba2fd-1c9d-4247-bd8d-c35c58c4ac2e,""transfer lama error,""";;
24ec9ee7-acd7-4cab-9555-d33d25b5686e,pulsa dah habis 15 ribu nelpon cs tapi GK di proses akunya;;
"8f6b4c7a-6c11-4f0c-bc9f-c476abd9bd99,""saya melakukan transaksi pengisian saldo grab driver tapi 2 hari belum dapat pin nya ,status masih proses terus""";;
"68a8d299-797a-439f-9e76-c3a37adf15ad,""nyesel banget sumpah pake ovo paylater karna urgent, gila ada biaya bulanan gede banget kebayang ga sih transaksi cuma 10.000 tapi harus bayar 55.000 karna ada biaya paylater 45.000. isi ulang saldo selalu di potong ih baru tau ovo kaya gini. NYESEL banget pake nya. buat yang belum tau mending pikir 2x kalo mau pake. se merugikan itu buaat aku. bahkan ada kendala pun ga di gubris sama CS nya. hati2 deh jangan naro saldo gede2 atau pake ovo paylater. BAHAYA""";;
"3832ad40-0246-4f34-88e0-a87935a4a861,""min , bulan ini ovo kenapa klo mau beli pulsa ata top up selalu kendala Mulu , tolong di perbaiki sistem nya ,""";;
"54fff742-510f-45fa-9c3b-9002e2531031,""bnyak kendala nya pas saya sangat butu,h saya kerja jadi ojol dan saya harus top up karna harus top up tapi apa pada saat itu malah ada kensala proses pembelian saya pending dari malam sampai pagi""";;
2ea07bc7-9700-4041-ba43-5628c5b0c180,bosok.... transaksi dua hari berturut-turut proses terus;;
05e88709-c845-422d-9b11-5eb940cab4ab,susah diengerti;;
"4099e933-73dd-4017-b721-9ea80b74c0a4,""ni apk knpa dah masa akun gw ga bisa dipake, mana ada duitnya lagi, hadehh""";;
80a19175-647b-4422-8a6a-e2e0154847c5,ok;;
"dd5b56ae-dc3d-4e3e-9ccd-9d3513ba36ca,""dana Ama gopay udah bisa Qris Merchant, ini ovo kapan????""";;
"92e71615-de88-450d-9b7d-0b35f7534cf0,""apk terburuk . nyesel pakai . top up ribet mahal ,lama . kualitas gak sebanding dengan admin .👎🏼👎🏼👎🏼👎🏼👎🏼""";;
8743023a-b64a-487f-8acb-563c3a8187ae,ada kendala gak bisa login dikarenakan akun HP saya hilang nomor nya juga ga aktif mohon bantuannya🙏🙏;;
01d6d527-07e2-4f37-ad68-a00c7e524452,jelek. sebaiknya jngn pke ovo bnyk gangguan. tf sukses tp saldo ga masuk. klo saldo ga masuk ya jngn sukses.;;
"4307e471-b0c0-40fe-a8d0-51b48cfe8221,""sy driver grab ,udah sering dapet customer grab yang ga punya cash atau bayar minta TF dari m-banking / dana mahal bener potongannya""";;
53e8fb20-224e-4169-abe2-fa6192f6cd86,bagus;;
"a4f414e7-275e-4c28-8a4d-7a1c17c92ea6,""apk ga jelas ga amanah, masa gw top up ga masuk masuk saldonya, riwayat transaksi masuk tapi saldo ga masuk,, hangus saldo gw 3 jt Uda 3 hri gw tunggu ga masuk masuk, merasa di tipu sama apk nya, mending uninstall aja dah pindah ke dana, ga manah afk nya, nipu""";;
2d0b382a-37df-4b9f-afb2-03e56739ab13,top up kenapa belum masuk dari tadi?;;
c99ad6af-50dc-4daf-a007-1f055997642b,saya ingin sekalimnggunaka. aplikasi ovo ini;;
5d973318-15d2-48ad-be7b-48c18f6a0717,parah aplikasi ini top up saldo ga nambah masih;;
19243148-935e-4d23-a683-92e010e48367,apk CCD isi listrik lama;;
c400d61e-8fc8-400d-9b0c-48ed2778b3bb,Kacau ovo ini;;
"1519952b-f0e4-4eef-8eb1-e6e848fe24a8,""aplikasi terburuk yang pernah gw pake, udahmah delay mulu aplikasi cacat udah ada riwayat+ notif transfer tapi saldo ga masuk begooooo""";;
020e671d-8bb1-4a0f-b34e-93dfc3cd456b,kurang bagus . buat kirim uang harus update dulu .;;
"97a63d88-7d30-4b5b-8fda-bd892f9957fc,""bagus awalnya,tapi kenapa susah loginnya ya""";;
a9da1b11-e821-4514-b643-43e3c18838f8,gua ojol kalo costamer mau bayar pake ovo dari bank gua gak rekomin ovo.mahal admin nya.kejam ovo mah;;
e211ffd8-e7b6-4bc7-8052-bf4bff895680,minta update mulu.. giliran di gunakan di atas jam 23.00 loading mulu.. pdhal buka apk lain lancar² aja.. gmna mau bersaing sma DANA/GOPAY 🤦;;
198ce3c7-e6ae-47ff-a843-51a2431c1dc6,ok;;
19986ce0-738c-48a6-84ee-93338c76a495,gak jelas padahal jelas itu email;;
7306d4da-3750-456e-b2cb-2941bb399d02,saya mau ganti kan nomor ovo saya yang lama dengan yang baru;;
db3cbf5e-53a5-4cef-87d7-93184ffa8d10,sering erorr tranver sering gagal;;
971471fb-c332-42bb-aac7-483c5fa0857d,okeee;;
"1ad436b5-acfc-4aac-ba76-116238e76655,""ribet bgt loginnya/ gak bisa login, padahal mau masuk tp kyak mau bkin akun baru, pas dimasukin alamat email katanya udah terdaftar, ya iyalah kan udah ada akun, tp gk bs login""";;
1149d0e6-57d7-4aaf-91a5-4b38511702e9,kurang puas dari ke maren mau masuk di suruh udet gogel play service belum bisa bisa;;
30d567c4-4f31-4b22-a365-948f32f48be3,mantappp;;
97020c1e-4f69-4f83-92a9-4b03f1ad4bca,bagaimana cara login kembali dng nomor akun yg hilangkan;;
"5dd0d03b-a809-42fd-82f7-315f86b78954,""Beli token listrik aja nunggunya 1 abad, padahal token listrik itu urgent""";;
47c939d4-7b9e-4ac6-b574-7d90fe5411b1,aplikasi hama;;
"2cf86453-e8a1-4e36-af23-3ece1bff3702,""bug di Infinix hot 60 pro plus, keluar sendiri, dan tidak bisa menerima, mengirim, ataupun melihat saldo""";;
13be5554-2f6d-4c85-ab18-d1e7cc14a8a9,kurang sih menurtku soalnya ga bisa transfer ke ewallet ke dana ama gopay;;
407ebb53-d914-470c-a0ef-d5994b8010c6,membantu sekali.;;
8395c33e-9afd-4fce-ba67-41c1f989c316,GAK LAGI pake app ini adminnya besar bgt udah topup di warung ternyata saldo dalam juga terpotong 2k isi 55k sebelumnya ada saldo 14.300 kepotong ovo 2rb! ini maksudnya apa sih udah mana bayar 3k juga di warung tapi hasilnya gini MENDING KALIAN PINDAH KE KOMPETITOR LAIN!!;;
"3122a5dd-6f8b-4244-a24d-3a76206c077d,""daftar susah, apk ribet, fee besar segede gaban, cuih""";;
df8b6825-a23d-49a8-842f-023bd911380e,ovo parah banget TF dari sea bank giliran mau di buka akun ovo di blokir;;
136fbfab-a9f9-46bd-ba05-eb0cd5329f2f,apk apa ini masa dapet transferan dari bank selalu ada potongan 2rb dan gk bisa transfer ke apk DANA..mana kalo mau penarikan uang kena biaya juga 5rb;;
"617692bb-542d-478e-ac26-cb07a72a22a8,""susah daftarnya, suruh buat nama sama Imel tapi tidak bisa di tulis""";;
902b6e47-c606-40bb-832e-2081edf7e706,error mulu;;
b88da0ed-029a-492a-817e-dd0af0292702,APLIKASI RIBET;;
dd3c070e-d90c-4b5d-8090-a6d4d3c30ff5,mau sampek kapan ini eror nya . gak bisa di top up . masak mulai kemaren gak bisa top up .;;
48fd64c8-f111-4605-bbe4-50b1071daee5,Baik;;
"3bc25f0c-bd10-4195-aa9d-baae6797489e,""Fitur Token listrik disable aja kak, tempat lain butuh 3 detik disini 3 jam suruh nunggu 3 hari baru dapat Token :( ini sering kali terjadi""";;
"05b25f08-0de0-4252-9f8b-fadc1f454188,""mau top up lewat ovo gak masuk masuk daritadi padahal saldo sudah kepotong, proses lambat, jadi menghambat semuanya""";;
"e6c84516-e8ee-40d7-be05-50b97e4d9907,""tolong tingkatkan lagi dong aplikasi nya,, masa susah banget klw buat transfer,,""";;
f5ead6cd-6ba6-489d-b448-7703c91bc071,baru baru udah kena potongan. apk kocak;;
9186bb14-2915-4bb0-b79f-f369054becc7,jangan download ini. biaya admin mahal. giliran mau TF uang gagal mulu! gimana sih tolong dong diperbaiki;;
"ca32a79c-9c09-4c7f-87f7-eae5e4b238c2,""transfer dari ovo ke rekening bank BRI,,, saldo udah ke potong tapi transaksi di proses dan saldo belum masuk ke rekening tujuan,,,, 😢😢😢""";;
5ff70658-8ea3-4a67-8ca7-f4d161d9e81d,gw transfer ke bank ga masuk masuk wajib di bintang 1 parah aplikasi gaje;;
c9eab090-c2e4-4145-9614-00fcb25ee81a,sedih banyak lambat;;
"4c360e8e-22e4-4522-a059-60ae9b038e88,""mau login aja susah minta ampun, tidak bisa login sama sekali. mana ada saldonya lagi, aplikasi jelek tidak berguna""";;
67b9edad-17d9-44cf-8548-47960b9d5706,ganti nomor ribet duit gua nyangkut;;
c701ecca-d344-44b1-a297-9fa2cff52a8b,ok deh;;
ebcb0bbc-8583-4539-9c35-fe0f1b1889d9,males banget TF kena biaya admin 2500 apk lain mah gratis lol..;;
"9e64d589-775f-4e40-95a5-d7ce3161a3c4,""saya kecewa karena kehabisan listrik , beli disini uang tertahan listrik tidak terisi lamban susah mengubungi cs""";;
9ee7bb78-c2ea-438a-bde6-efe3631e4317,cepat ngga repot;;
"7d94c588-1a3e-45cd-84d4-c2d7f7d960e8,""susah masuknya kalo dah update, tiba"""" disuruh masuk ulang dan GK bisa masuk lagi susah kali""";;
"f62e4274-78d6-4804-93ff-0afe9284af3f,""Kok, ovo kek ngambil uang aku ya... padahal aku nggk bayar google merchant semacam hal tersebut...kenapa uang aku berkurang tolong dong, benerin..aku nggk bayar google merchant sama sekali loh, kenapa uang aku malah kabayar google merchant""";;
2c0d78cb-c305-4020-b973-5bf72fbf1305,gj bgt ni aplikasi gaguna update Mulu hapus aja aplikasi nya;;
"fe6f1e32-2324-438a-b3d9-0b492ca07478,""gagal mulu upgrade k premium,udahh nyoba ampe 15 kali tetep gagal,auto uninstal""";;
"11326db0-9884-43a0-a422-fe7a8d3e784e,""Aplikasi jelek, udah 3 minggu uang saya ngendap saya tidak bisa transfer dari ovo ke bank, sesama ovo maupun tarik tunai di Indomart. cuma bisa top up ke ovo aja dasar egois mana cs nya gajelas. baru bulan ini saya ngerasain gini. ovo si """"gagal memuat konten"""" huh""";;
"64a521d1-491b-4661-b1a5-bdaad82c6688,""janjian buat di telfon udah 3 kali, tapi ga di telfon telfon . jadi buang buang waktu. terlalu ribet buat ngehubungin cs, ga fitur chat dengan cs. kalau bukan karna partner nya grab. males banget make ovo. pelayanan nya buruk""";;
8469b2e5-c8ce-46be-8645-11a7842789ae,good;;
0a4d9627-9df5-4bcf-a6c9-312f109324d2,terimasih;;
82999032-e5c9-42cc-b335-d927e66bc25d,aplikasi sering eror aplikasi buruk;;
ab8e8ef0-27e4-4167-b97d-22613df5a41f,oke;;
0be594a8-876b-49bf-9857-edd5090893ed,saya suka;;
fe96aaf0-3fbd-4868-afc1-98a52550f2b4,mantap lah;;
"d554d7c5-4963-4b7c-bc86-f8b3fb668cab,""tiba2 gak bisa login...aneh, terlalu berbelit2 keribetan nya""";;
3b09ab8c-9ca5-4cc8-ba3e-a9718919885a,knapa susah buka;;
"5186ba63-4296-4ff9-862e-2a06288e2d32,""top up dipotong,transfer dipotong juga..pantes ratingnya ancur.mana minta update mulu..""";;
"451a3e85-43f5-4954-b037-91714a765305,""dengan tidak hormat saya kasih bintang 1.... karna saat di butuhkan.. tiba"""" akun terblokir gak jelas.. padahal saya menabung..""";;
8a91d2ac-9899-4191-b5da-7ea1fa36e62b,bayar semuanya nggak ribet;;
5c172d5f-4bf5-4b3c-85f7-76b8cd7b832a,selamat mencoba;;
"7e4fc44e-c2c9-4450-bec1-a0c4ca2597ee,""baru coba login, tapi ngelag banget. mau nulis nama nggak muncul-muncul""";;
7d5b5ba1-3b9e-412a-ab56-02759ea46818,dari dompet tunai mau saya masukin ke ATM mandiri salah ngeklik ke Ovo cash jadi nggak bisa ke ambil lagi tuh duitnya di Ovo cash;;
8cde8b0a-c931-49f1-a3b9-e420470f87ef,sepesial;;
fe98892a-8320-4898-995b-c751a5a2a958,rumit;;
"6fff6994-647f-4779-9c9e-c5f56e9e565c,""Aplikasi e-wallet terburuk yg pernah ada.. Transfer atau pindah dana gak langsung masuk,, aneh bgt padahal duit mau di pake urgent tapi delay lama bgt masuknya...yaahh gitu deh asli ini apk terjeleeekkk yg ada di indonesia..""";;
dae7afbb-edc7-458d-aab7-53142df3a77f,ribet caranya duit hasil ngegrab hilang 56000;;
"6bf87e12-1544-46dd-b80b-23e816df8521,""aku rekomendasikan kalian jangan pake ovo lagi,parah nih aplikasi.aku mau kirim uang mandek,pas ku kirim laporan ke csnya aku di suruh transfer 500k.uangnya tidak ku transfer akun ku di blokir,saldo sisa 50k.tidak apa2 aku hilang 50k daripada di suruh transfer 500k,padahal aku pengguna lama ovo.bau2 penipuan nih aplikasi""";;
04da55ea-cd5e-4042-9f2c-408c80f6867d,mantap;;
2894e75f-d535-404f-926b-17e7e4427dcd,kocak gabisa login;;
b02f0265-5c03-422c-aa1b-1f5dbe743af8,jam 00- 01 gabisa tranfer;;
d19e8489-ef80-4e46-9667-bda329f05921,Mantap;;
f6d14919-1f0c-4e94-ac5c-84ccb045ca44,buruk sekali👎;;
b298d3ae-f5eb-41b3-8272-4eb6297a4381,aplikasi Baguzs;;
"ffc253f1-7ed7-4184-a38e-3485a43d18ef,""bagus si apknya, tolong perbaiki bug pengiriman nya min, udah di update juga ngirim saldo Masi suka gagal gajelas udah di kasi delay 5 menit tetep gabisa apk paan coba ini min, mau TF sering delay trima saldo juga sering delay apk gajelas""";;
fb002a9a-252b-4548-bfa7-234a95356336,nomor hp rusak dan tidak bisa masuk harus no yang terkait giana caranya untuk masuk ke apk ovo no hp dan sandi kita ngiat;;
12390224-654c-49ae-b2a2-75ac9ef13953,aman mantap pokoknya;;
2b776c64-34ed-445b-82c8-c0f0bda43280,gangguan;;
"a462fef3-3b5f-4ceb-b539-c93eaeb060ad,""Kebanyakan biaya admin, apa apa kena admin. Skip, masih banyak aplikasi lain""";;
6904f418-8d71-4004-808e-d755694607c5,tlng bantu..knp ga bisa login;;
fa7db438-fe4a-48a6-9e7b-ef1b97ea7392,kenapa bayar pakai quris pada minta tambahan 2k ya... bisabantu jawab min;;
"bcae0d3f-6386-42f4-a790-f6836292ad1a,""error mulu mau tranfer di proses mulu, mana lagi urgent lagi""";;
1b37c4fb-6fd1-43bf-b298-6d7a29e82bd4,mau ganti nomer yang hangus ribet .jadinya nggak bisa login ...payahhhh;;
60595dfc-e8e3-4b3a-ad08-20e30fde1210,udah lama pakai apk ovo tapi makin lama bukan nya makin bagus pelayanan nya malah makin gak jelas udah layanan CS gak ada transaksi sering bgt bermasalah dan hari ini transaksi saya dari jam 16.58 sampai skrng status masih dalam proses saldo sudah terpotong status masih dalam proses KLO emng gagal iya harus nya status nya gagal bukan nya Berjam jam dalam proses terus;;
2fee335a-e638-42ab-aca8-a0819b21bd68,ud download glliran di buka surh update tp di play store mlh ga da aplikasinya gmn si ga jels bgt;;
23e96a09-e1c8-4cb7-a3ee-05514d055699,kenapa akun saya ke blokir.??;;
be28dd38-6d5a-4d0e-83a3-10cba647aa83,simpel dan mudah;;
1817a08b-584f-4cf8-9ea1-16fc84b4ac20,aplikasi nya bagus;;
7a8622b4-49e0-48fb-bb2f-51bbb006c1a3,saya belum masuk tapi saya kasi bintang 4 dulu;;
cc86681e-65e3-49e5-b14e-3b603cf358be,ga bisa masuk;;
3de6af95-21ea-4db1-a432-7c701d8e0280,menurut saya aplikasi jelek si .kalau misalnya hp kita hilang bikin akun ovo baru sulit sekali bikin contoh nik yang di akun lain semoga di dengar;;
"2526e36e-ee27-40a3-94d4-978d38526480,""cs ovo sangat luarbiasa keren, fastrespond dan sangat membantu penyelesaian masalah konsumen""";;
"48e9f806-c160-4aed-8f13-cbb3a5594c62,""mau tf harus upgrade ke premier, di upgrade gagal mulu gak tau salah dimananya. coba uninstall trus install ulang, pas nyoba masuk malah blng akun ke blokir. gak jelas, saldonya hilang gth aja""";;
"89e4b882-472b-45e1-b26a-81b002f75885,""Baru kali ini ngerasain aplikasi finance yang buruk, admin mahal, peraturan ribet/gajelas, udah yang paling bener aplikasi sebelah""";;
